equipe,player_name,player_id,player_country_code,positions,age,per90_gls,per90_ast,per90_non_pen_gls,per90_xg,per90_xag,per90_non_pen_xg,pct_sot,per90_sh,per90_sot,gls_per_sh,npxg_per_sh,pct_pass_cmp,pct_pass_cmp_s,pct_pass_cmp_m,pct_pass_cmp_l,per90_sca,per90_gca,pct_tkl_drb_suc,pct_take_on_suc,pct_take_on_tkld,pct_squad_min,per90_plus_minus,per90_on_off,per90_x_plus_minus,per90_x_on_off,pct_air_dual_won,gls_and_ast_per90,pk_made_per90,pk_att_per90,yellow_cards_per90,red_cards_per90,carries_prog_per90,passes_prog_per90,fk_sh_per90,gls_xg_diff_per90,non_pen_gls_xg_diff_per90,pass_cmp_per90,pass_att_per90,pass_ttl_dist_per90,pass_cmp_s_per90,pass_att_s_per90,pass_cmp_m_per90,pass_att_m_per90,pass_cmp_l_per90,pass_att_l_per90,xa_per90,ast_xag_diff_per90,pass_prog_per90,pass_prog_ttl_dist_per90,key_passes_per90,pass_fthird_per90,pass_opp_box_per90,cross_opp_box_per90,pass_live_per90,pass_dead_per90,pass_fk_per90,through_balls_per90,switches_per90,crosses_per90,pass_offside_per90,pass_blocked_per90,throw_ins_per90,ck_per90,ck_in_swinger_per90,ck_out_swinger_per90,ck_straight_per90,ttl_sca_per90,pass_live_sca_per90,pass_dead_sca_per90,take_on_sca_per90,sh_sca_per90,fld_sca_per90,def_sca_per90,pass_live_gca_per90,pass_dead_gca_per90,take_on_gca_per90,sh_gca_per90,fld_gca_per90,def_gca_per90,tkl_per90,tkl_won_per90,tkl_def_third_per90,tkl_mid_third_per90,tkl_att_third_per90,tkl_drb_per90,tkl_drb_att_per90,blocks_per90,sh_blocked_per90,int_per90,tkl_plus_int_per90,clearances_per90,def_error_per90,touches_per90,touch_def_box_per90,touch_def_third_per90,touch_mid_third_per90,touch_fthird_per90,touch_opp_box_per90,touch_live_per90,take_on_att_per90,take_on_suc_per90,take_on_tkld_per90,carries_per90,ttl_carries_dist_per90,ttl_carries_prog_dist_per90,carries_fthird_per90,carries_opp_box_per90,carries_miscontrolled_per90,carries_dispossessed_per90,pass_recvd_per90,pass_prog_rcvd_per90,team_gls_on_pitch_per90,team_gls_ag_on_pitch_per90,team_xg_on_pitch_per90,team_xg_ag_on_pitch_per90,second_yellow_cards_per90,fls_com_per90,fls_drawn_per90,offside_per90,pk_won_per90,pk_conceded_per90,og_per90,ball_recov_per90,air_dual_won_per90,air_dual_lost_per90
Strasbourg,Andrey Santos,dd745366,BRA,MF,20.0,0.32,0.09,0.32,0.16,0.1,0.16,34.8,1.45,0.5,0.22,0.11,88.2,90.8,91.4,80.2,1.77,0.19,58.6,48.6,37.8,93.3,0.41,0.85,-0.21,-0.05,60.7,0.4098073555166375,0.0,0.0,0.2521891418563923,0.0,0.9141856392294221,4.697022767075307,0.0,0.1544658493870403,0.1544658493870403,44.1646234676007,50.05954465849387,725.2959719789842,20.774080560420316,22.8861646234676,20.395796847635726,22.318739054290717,2.4273204903677756,3.0262697022767076,0.06304728546409807,-0.009457092819614711,4.697022767075307,247.7443082311734,0.851138353765324,4.444833625218914,0.47285464098073554,0.0,47.884413309982484,1.9544658493870404,1.9229422066549913,0.2521891418563923,0.03152364273204904,0.0,0.22066549912434325,0.7250437828371279,0.03152364273204904,0.0,0.0,0.0,0.0,1.765323992994746,1.4816112084063047,0.0,0.03152364273204904,0.03152364273204904,0.06304728546409807,0.15761821366024517,0.12609457092819615,0.0,0.0,0.0,0.03152364273204904,0.03152364273204904,3.467600700525394,2.3327495621716285,1.4816112084063047,1.6077057793345009,0.37828371278458844,1.6077057793345009,2.7425569176882663,1.4500875656742558,0.4413309982486865,1.0087565674255692,4.476357267950963,2.1120840630472855,0.03152364273204904,62.51138353765324,3.404553415061296,19.98598949211909,36.535901926444836,6.714535901926445,1.1348511383537654,62.51138353765324,1.1663747810858143,0.5674255691768827,0.4413309982486865,31.996497373029772,129.78283712784588,75.12084063047286,0.4413309982486865,0.09457092819614711,1.3870402802101576,0.3467600700525394,40.22416812609457,0.819614711033275,1.733800350262697,1.3239929947460596,1.4784588441331,1.6833625218914186,0.0,0.9141856392294221,1.9859894921190893,0.0,0.03152364273204904,0.03152364273204904,0.0,5.926444833625219,1.1663747810858143,0.7565674255691769
Reims,Valentin Atangana Edoa,6b5edd5d,FRA,MF,18.0,0.03,0.0,0.03,0.08,0.03,0.08,18.2,1.04,0.19,0.03,0.08,86.0,91.9,89.7,46.9,1.55,0.03,73.7,29.2,60.4,93.3,-0.41,0.03,-0.55,0.6,58.0,0.03153468815697267,0.0,0.0,0.2207428170988087,0.0,1.2929222144358794,2.932725998598458,0.0,-0.04730203223545901,-0.04730203223545901,28.633496846531184,33.30063069376314,430.41695865452,15.420462508759636,16.77645409950946,11.793973370707779,13.149964961457604,0.7252978276103714,1.545199719691661,0.022074281709880867,-0.03468815697266994,2.932725998598458,116.9936930623686,0.37841625788367206,2.081289418360196,0.25227750525578135,0.03153468815697267,32.70147161878066,0.4099509460406447,0.34688156972669937,0.06306937631394534,0.0,0.5360896986685354,0.18920812894183603,0.4414856341976174,0.03153468815697267,0.0,0.0,0.0,0.0,1.545199719691661,1.040644709180098,0.0,0.09460406447091801,0.15767344078486334,0.12613875262789068,0.12613875262789068,0.03153468815697267,0.0,0.0,0.0,0.0,0.0,2.175893482831114,1.5767344078486334,1.0091100210231254,0.9460406447091801,0.2207428170988087,0.8829712683952348,1.1983181499649616,0.9775753328661527,0.4730203223545901,1.1667834618079889,3.342676944639103,2.018220042046251,0.0,45.189208128941836,3.626489138051857,14.41135248773651,23.96636299929923,7.379117028731605,1.7028731604765242,45.189208128941836,1.5136650315346882,0.4414856341976174,0.9145059565522075,23.177995795374912,150.13665031534688,69.75473020322355,1.1037140854940435,0.25227750525578135,1.7974772249474422,0.7252978276103714,28.034337771548703,1.1983181499649616,0.9775753328661527,1.3875262789067975,1.1194814295725297,1.665031534688157,0.0,1.7974772249474422,1.5767344078486334,0.25227750525578135,0.0,0.0,0.0,3.6895585143658023,1.4821303433777155,1.0721793973370708
Angers,Himad Abdelli,7978cbf0,ALG,"MF,FW",24.0,0.19,0.03,0.1,0.2,0.1,0.1,22.9,1.11,0.25,0.09,0.09,82.1,88.0,86.8,54.3,2.98,0.16,31.3,47.1,50.4,92.9,-0.7,-1.11,-0.74,-1.38,39.4,0.22167487684729065,0.09500351864883885,0.1266713581984518,0.1266713581984518,0.0,3.3884588318085855,6.55524278676988,0.0,-0.012667135819845179,-0.0063335679099225895,43.47994370161858,52.94862772695285,685.4820548909219,22.484166080225194,25.55594651653765,16.815622800844476,19.380717804363126,2.596762843068262,4.781843771991555,0.1171710063335679,-0.06966924700914849,6.55524278676988,190.9887403237157,1.235045742434905,5.415200562983814,1.203377902885292,0.09500351864883885,49.24349049964813,3.3884588318085855,1.298381421534131,0.7283603096410978,0.41168191414496835,1.3933849401829697,0.3166783954961295,0.9817030260380014,0.47501759324419424,0.3166783954961295,0.15833919774806474,0.0633356790992259,0.0,2.976776917663617,2.533427163969036,0.0633356790992259,0.15833919774806474,0.03166783954961295,0.09500351864883885,0.09500351864883885,0.09500351864883885,0.0,0.0633356790992259,0.0,0.0,0.0,1.5200562983814216,1.0133708655876144,0.41168191414496835,0.633356790992259,0.47501759324419424,0.47501759324419424,1.5200562983814216,0.7600281491907108,0.03166783954961295,0.8233638282899367,2.3434201266713584,0.8866995073891626,0.0633356790992259,63.114004222378604,1.203377902885292,9.278676988036594,36.38634764250528,18.90570021111893,1.5517241379310345,62.98733286418015,3.831808585503167,1.805066854327938,1.9317382125263898,37.46305418719212,240.51724137931035,138.9584799437016,2.8501055594651654,0.5383532723434201,1.7417311752287121,1.6150598170302604,45.79169598874032,3.5151301900070373,0.8866995073891626,1.5833919774806475,0.9753694581280788,1.7163969035890219,0.0,1.5200562983814216,1.0133708655876144,0.09500351864883885,0.0,0.0,0.0,6.111893033075299,0.41168191414496835,0.633356790992259
Marseille,Mason Greenwood,58eee997,ENG,"FW,MF",22.0,0.67,0.16,0.45,0.52,0.18,0.29,40.5,3.56,1.44,0.13,0.08,78.4,85.9,83.2,55.9,3.95,0.61,41.0,41.9,51.2,91.6,0.87,0.87,0.62,0.86,53.3,0.8345221112696148,0.22467902995720399,0.2888730385164051,0.09629101283880172,0.0,4.044222539229672,5.0392296718972895,0.09629101283880172,0.1508559201141227,0.15727532097004282,34.95363766048502,44.58273894436519,581.8544935805992,17.813837375178316,20.734664764621968,12.678316690442225,15.246077032810271,3.3380884450784594,5.970042796005706,0.25035663338088443,-0.022467902995720396,5.0392296718972895,136.41226818830242,1.5085592011412268,2.5035663338088443,2.24679029957204,0.44935805991440797,42.14336661911555,2.2788873038516404,0.4172610556348074,0.4172610556348074,0.8024251069900142,3.5306704707560628,0.16048502139800286,0.8345221112696148,0.25677603423680456,1.3801711840228246,0.9308131241084165,0.12838801711840228,0.0,3.94793152639087,2.5035663338088443,0.4172610556348074,0.38516405135520687,0.38516405135520687,0.22467902995720399,0.03209700427960057,0.4814550641940086,0.0,0.03209700427960057,0.06419400855920114,0.03209700427960057,0.0,1.12339514978602,0.5777460770328102,0.3209700427960057,0.44935805991440797,0.35306704707560627,0.5135520684736091,1.2517831669044222,0.22467902995720399,0.0,0.38516405135520687,1.5085592011412268,0.16048502139800286,0.06419400855920114,56.041369472182595,0.12838801711840228,3.434379457917261,23.302425106990015,29.81811697574893,4.846647646219687,55.75249643366619,4.140513552068474,1.733238231098431,2.1184022824536375,38.965763195435095,225.96291012838802,115.83808844507845,2.2788873038516404,2.1504992867332384,2.022111269614836,1.412268188302425,46.57275320970043,9.468616262482168,2.182596291012839,1.3159771754636234,1.8327389443651927,1.2164764621968616,0.0,0.7703281027104137,1.1875891583452212,0.06419400855920114,0.06419400855920114,0.0,0.0,2.82453637660485,0.25677603423680456,0.22467902995720399
Strasbourg,Đorđe Petrović,0cf321c8,SRB,GK,24.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.08,0.09,80.4,99.4,98.3,43.4,0.06,0.0,52.6,100.0,0.0,91.2,0.35,0.02,-0.19,0.13,100.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,40.12903225806452,49.903225806451616,909.8064516129032,10.64516129032258,10.709677419354838,22.419354838709676,22.806451612903224,7.064516129032258,16.29032258064516,0.0032258064516129032,0.0,0.03225806451612903,565.6129032258065,0.0,0.7096774193548387,0.03225806451612903,0.0,44.225806451612904,5.612903225806452,2.161290322580645,0.0,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.7741935483870968,0.03225806451612903,53.12903225806452,33.54838709677419,52.61290322580645,0.5161290322580645,0.0,0.0,53.12903225806452,0.03225806451612903,0.03225806451612903,0.0,35.29032258064516,144.8709677419355,79.41935483870968,0.0,0.0,0.0,0.0,35.806451612903224,0.0,1.5806451612903225,1.2258064516129032,1.4483870967741936,1.6419354838709677,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,1.8709677419354838,0.12903225806451613,0.0
Saint,Zuriko Davitashvili,88b4d2e3,GEO,"FW,MF",23.0,0.29,0.26,0.23,0.27,0.16,0.22,35.3,2.2,0.78,0.1,0.1,78.6,87.8,80.1,43.4,3.85,0.5,30.6,37.4,57.7,90.8,-1.07,0.53,-1.08,0.31,23.0,0.550755939524838,0.06479481641468683,0.06479481641468683,0.09719222462203024,0.0,3.077753779697624,2.365010799136069,0.16198704103671707,0.029157667386609073,0.012958963282937365,23.876889848812095,30.38876889848812,344.67602591792655,13.801295896328293,15.712742980561556,7.7105831533477325,9.622030237580994,1.1663066954643628,2.688984881209503,0.17818574514038876,0.10691144708423327,2.365010799136069,80.8963282937365,1.6198704103671706,1.2311015118790496,0.7451403887688985,0.12958963282937366,25.885529157667385,4.341252699784017,1.2958963282937366,0.19438444924406048,0.032397408207343416,2.75377969762419,0.16198704103671707,0.712742980561555,0.5183585313174947,2.203023758099352,0.42116630669546434,1.101511879049676,0.0,3.7257019438444923,1.7818574514038876,0.7451403887688985,0.5183585313174947,0.42116630669546434,0.2591792656587473,0.0,0.2591792656587473,0.032397408207343416,0.12958963282937366,0.0,0.06479481641468683,0.0,0.712742980561555,0.4535637149028078,0.2915766738660907,0.2267818574514039,0.19438444924406048,0.48596112311015116,1.5874730021598271,0.6479481641468683,0.0,0.4535637149028078,1.1663066954643628,0.4535637149028078,0.0,42.05183585313175,0.550755939524838,4.470842332613391,15.485961123110151,23.002159827213823,3.9848812095032398,41.98704103671706,3.9848812095032398,1.490280777537797,2.300215982721382,24.751619870410366,177.11663066954642,77.36501079913607,1.8142548596112311,1.5226781857451404,2.3974082073434126,1.8466522678185746,29.319654427645787,7.2570194384449245,1.1339092872570193,2.203023758099352,1.0658747300215983,2.1058315334773217,0.0,0.6479481641468683,1.2958963282937366,0.16198704103671707,0.06479481641468683,0.0,0.0,3.7904967602591793,0.4535637149028078,1.5226781857451404
Le Havre,Gautier Lloris,ac89503b,FRA,DF,29.0,0.07,0.03,0.07,0.04,0.03,0.04,18.2,0.36,0.07,0.18,0.11,87.2,91.5,95.0,57.0,0.68,0.1,71.7,57.1,42.9,90.5,-0.91,0.01,-0.64,-0.11,65.3,0.09754335260115607,0.0,0.0,0.16257225433526012,0.0,0.4226878612716763,3.2189306358381504,0.0,0.02601156069364162,0.02601156069364162,42.82153179190752,49.12933526011561,838.1900289017341,12.973265895953757,14.176300578034683,25.55635838150289,26.889450867052023,3.836705202312139,6.730491329479769,0.01625722543352601,0.0032514450867052024,3.2189306358381504,303.8475433526012,0.16257225433526012,2.861271676300578,0.16257225433526012,0.03251445086705202,47.60115606936416,1.365606936416185,1.1054913294797688,0.0,0.19508670520231214,0.09754335260115607,0.16257225433526012,0.32514450867052025,0.13005780346820808,0.0,0.0,0.0,0.0,0.6828034682080925,0.5527456647398844,0.0,0.0,0.13005780346820808,0.0,0.0,0.06502890173410404,0.0,0.0,0.03251445086705202,0.0,0.0,2.2109826589595376,1.398121387283237,1.6907514450867052,0.5202312138728323,0.0,1.2355491329479769,1.7232658959537572,1.0729768786127167,0.6828034682080925,1.1054913294797688,3.316473988439306,6.242774566473988,0.0,61.289739884393065,8.681358381502891,33.09971098265896,26.596820809248555,1.8858381502890174,0.6828034682080925,61.289739884393065,0.22760115606936415,0.13005780346820808,0.09754335260115607,33.42485549132948,146.34754335260115,77.02673410404624,0.32514450867052025,0.0,0.4226878612716763,0.09754335260115607,40.31791907514451,0.22760115606936415,1.170520231213873,2.0809248554913293,1.2420520231213874,1.8825867052023122,0.0,1.0079479768786128,0.22760115606936415,0.06502890173410404,0.0,0.06502890173410404,0.0,3.2514450867052025,2.0809248554913293,1.1054913294797688
Nantes,Matthis Abline,0e46fa2f,FRA,FW,21.0,0.29,0.07,0.26,0.28,0.12,0.25,35.6,2.37,0.85,0.11,0.11,65.2,72.3,74.4,52.6,1.98,0.29,33.3,40.7,55.8,90.5,-0.26,1.28,-0.41,0.78,45.7,0.35765895953757226,0.03251445086705202,0.03251445086705202,0.09754335260115607,0.0,2.4385838150289016,1.560693641618497,0.0,0.01625722543352601,0.009754335260115607,11.41257225433526,17.49277456647399,167.28684971098266,6.015173410404624,8.323699421965317,3.869219653179191,5.202312138728324,0.6502890173410405,1.2355491329479769,0.11054913294797687,-0.05852601156069364,1.560693641618497,31.734104046242773,0.8778901734104047,0.7478323699421965,0.4877167630057804,0.13005780346820808,16.582369942196532,0.8453757225433526,0.03251445086705202,0.09754335260115607,0.13005780346820808,0.9754335260115607,0.06502890173410404,0.8778901734104047,0.03251445086705202,0.0,0.0,0.0,0.0,1.9833815028901733,1.398121387283237,0.0,0.26011560693641617,0.19508670520231214,0.09754335260115607,0.03251445086705202,0.19508670520231214,0.0,0.06502890173410404,0.03251445086705202,0.0,0.0,0.35765895953757226,0.16257225433526012,0.06502890173410404,0.13005780346820808,0.16257225433526012,0.09754335260115607,0.29263005780346824,0.4877167630057804,0.03251445086705202,0.13005780346820808,0.4877167630057804,1.170520231213873,0.03251445086705202,28.547687861271676,1.1054913294797688,2.4385838150289016,12.420520231213873,14.241329479768787,4.617052023121388,28.515173410404625,2.796242774566474,1.1380057803468209,1.560693641618497,19.085982658959537,119.32803468208093,56.672687861271676,1.365606936416185,1.365606936416185,2.991329479768786,2.1134393063583814,22.402456647398843,5.494942196531792,1.1054913294797688,1.365606936416185,1.125,1.5314306358381502,0.0,1.1054913294797688,1.7232658959537572,0.16257225433526012,0.0,0.0,0.0,2.6986994219653178,2.0809248554913293,2.4710982658959537
Lille,Bafodé Diakité,1bfb6fef,FRA,DF,23.0,0.13,0.03,0.13,0.08,0.01,0.08,43.8,0.52,0.23,0.25,0.15,93.2,94.6,96.9,74.0,0.62,0.1,69.2,100.0,0.0,90.4,0.62,1.54,0.41,0.52,72.6,0.16268980477223427,0.0,0.0,0.2603036876355748,0.03253796095444685,0.4880694143167028,2.928416485900217,0.0,0.055314533622559656,0.055314533622559656,67.87418655097613,72.85249457700651,1253.8503253796096,22.97180043383948,24.273318872017352,39.566160520607376,40.835140997830806,4.718004338394794,6.377440347071584,0.026030368763557483,0.026030368763557483,2.928416485900217,404.21908893709326,0.09761388286334056,4.587852494577007,0.0,0.0,70.11930585683297,2.668112798264642,2.049891540130152,0.0650759219088937,0.16268980477223427,0.1301518438177874,0.0650759219088937,0.6182212581344902,0.19522776572668113,0.0,0.0,0.0,0.0,0.6182212581344902,0.5531453362255966,0.0,0.0,0.03253796095444685,0.03253796095444685,0.0,0.0650759219088937,0.0,0.0,0.0,0.03253796095444685,0.0,1.0086767895878526,0.5856832971800434,0.5531453362255966,0.3579175704989154,0.09761388286334056,0.5856832971800434,0.8459869848156182,0.9761388286334056,0.5531453362255966,0.8785249457700651,1.8872017353579176,3.2212581344902387,0.16268980477223427,80.53145336225596,6.4750542299349245,31.65943600867679,46.073752711496745,2.9934924078091107,0.6832971800433839,80.53145336225596,0.2928416485900217,0.2928416485900217,0.0,52.25596529284165,243.67678958785248,146.941431670282,0.4880694143167028,0.0,0.4229934924078091,0.19522776572668113,61.529284164859,0.09761388286334056,1.6268980477223427,1.0086767895878526,1.6529284164859002,1.24295010845987,0.03253796095444685,1.4316702819956617,0.5531453362255966,0.03253796095444685,0.0,0.03253796095444685,0.0,4.522776572668112,1.9848156182212582,0.7483731019522777
Rennes,Adrien Truffert,5d0e0a1f,FRA,"DF,MF",22.0,0.07,0.07,0.07,0.08,0.11,0.08,43.5,0.75,0.33,0.09,0.1,78.9,90.0,79.0,48.6,2.49,0.26,66.7,36.4,50.0,89.9,-0.16,-1.92,-0.02,-0.99,50.0,0.1308139534883721,0.0,0.0,0.09811046511627906,0.0,2.2565406976744184,3.4011627906976742,0.0,-0.01308139534883721,-0.009811046511627907,41.30450581395349,52.35828488372093,644.8800872093024,21.87863372093023,24.298691860465116,16.024709302325583,20.276162790697676,2.2892441860465116,4.709302325581396,0.1308139534883721,-0.03924418604651163,3.4011627906976742,199.94912790697674,1.275436046511628,1.8313953488372092,1.275436046511628,0.6540697674418605,42.906976744186046,9.255087209302326,0.8829941860465116,0.032703488372093026,0.09811046511627906,4.742005813953488,0.19622093023255813,1.275436046511628,7.129360465116279,1.242732558139535,0.35973837209302323,0.6213662790697675,0.0,2.48546511627907,1.7332848837209303,0.39244186046511625,0.06540697674418605,0.16351744186046513,0.09811046511627906,0.032703488372093026,0.19622093023255813,0.0,0.032703488372093026,0.032703488372093026,0.0,0.0,1.9949127906976745,1.177325581395349,0.8829941860465116,0.6867732558139535,0.4251453488372093,1.0465116279069768,1.569767441860465,1.438953488372093,0.19622093023255813,0.8829941860465116,2.877906976744186,1.8313953488372092,0.032703488372093026,62.332848837209305,2.3219476744186047,14.880087209302326,25.868459302325583,22.0421511627907,1.8640988372093024,62.332848837209305,1.438953488372093,0.5232558139534884,0.7194767441860465,31.755087209302324,167.63808139534885,85.19258720930233,1.471656976744186,0.49055232558139533,1.177325581395349,0.8175872093023255,38.786337209302324,7.946947674418604,1.438953488372093,1.6024709302325582,1.3768168604651163,1.4029796511627908,0.0,0.8175872093023255,1.1119186046511629,0.1308139534883721,0.0,0.0,0.0,4.5457848837209305,0.8829941860465116,0.8829941860465116
Lyon,Moussa Niakhate,00242715,SEN,DF,28.0,0.0,0.0,0.0,0.0,0.03,0.0,50.0,0.07,0.03,0.0,0.06,90.3,95.0,93.9,59.9,0.69,0.07,75.0,100.0,0.0,89.1,0.53,-0.28,0.38,-0.48,64.2,0.0,0.0,0.0,0.06603081438004402,0.0,1.1225238444607484,3.6647101980924432,0.0,-0.003301540719002201,-0.003301540719002201,55.730007336757154,61.705796038151135,982.4064563462949,22.15333822450477,23.30887747615554,29.614820249449743,31.52971386647102,3.202494497432135,5.348495964783566,0.03631694790902422,-0.03301540719002201,3.6647101980924432,387.2707263389582,0.23110785033015407,2.905355832721937,0.42920029347028615,0.09904622157006603,57.710931768158474,3.928833455612619,1.4526779163609684,0.13206162876008803,0.19809244314013205,0.16507703595011006,0.06603081438004402,0.46221570066030815,1.1225238444607484,0.0,0.0,0.0,0.0,0.6933235509904622,0.6603081438004402,0.0,0.0,0.03301540719002201,0.0,0.0,0.06603081438004402,0.0,0.0,0.0,0.0,0.0,1.5517241379310345,0.8914159941305942,1.2215700660308144,0.26412325752017607,0.06603081438004402,0.7923697725605282,1.0564930300807043,0.8584005869405723,0.5612619222303742,0.8253851797505503,2.377109317681585,4.721203228173147,0.09904622157006603,70.42186353631695,9.145267791636098,34.13793103448276,34.07190022010271,2.5421863536316947,0.23110785033015407,70.42186353631695,0.09904622157006603,0.09904622157006603,0.0,43.9435069699193,246.32795304475422,158.20983125458548,0.46221570066030815,0.0,0.2971386647101981,0.13206162876008803,49.85326485693324,0.16507703595011006,1.9148936170212767,1.3866471019809243,1.7960381511371974,1.4163609684519443,0.0,1.1225238444607484,0.5282465150403521,0.03301540719002201,0.0,0.0,0.0,3.928833455612619,1.4196625091709465,0.7923697725605282
Strasbourg,Guela Doué,b4ef3fb5,CIV,DF,21.0,0.03,0.07,0.03,0.03,0.02,0.03,33.3,0.6,0.2,0.06,0.05,83.4,93.2,86.6,47.2,1.46,0.17,68.5,65.9,34.1,88.8,0.33,-0.19,-0.29,-0.77,61.1,0.09937430990062569,0.0,0.0,0.2318733897681266,0.0,1.6893632683106368,5.730585204269415,0.0,0.006624953993375046,0.006624953993375046,55.91461170408539,67.0114096429886,991.854987118145,22.822966507177032,24.479205005520797,29.11667280088333,33.62164151637836,3.3787265366212735,7.15495031284505,0.03643724696356276,0.0430622009569378,5.730585204269415,416.1464850938535,0.3643724696356275,5.06808980493191,0.4637467795362532,0.19874861980125139,57.2396025027604,9.705557600294442,2.0868605079131397,0.03312476996687523,0.09937430990062569,1.5237394184762605,0.06624953993375046,0.861244019138756,7.486198012513802,0.0,0.0,0.0,0.0,1.45748987854251,1.026867868973132,0.06624953993375046,0.13249907986750092,0.13249907986750092,0.03312476996687523,0.06624953993375046,0.16562384983437614,0.0,0.0,0.0,0.0,0.0,2.15311004784689,1.4906146485093854,1.3249907986750091,0.49687154950312845,0.3312476996687523,1.2256164887743835,1.7887375782112624,1.2587412587412588,0.19874861980125139,1.1262421788737578,3.279352226720648,5.101214574898785,0.03312476996687523,80.19506808980493,5.13433934486566,33.25726904674273,38.09348546190652,9.506808980493192,1.026867868973132,80.19506808980493,1.3581155686418844,0.8943687891056312,0.4637467795362532,39.21972764078027,179.13875598086125,102.98490982701509,0.728744939271255,0.13249907986750092,1.4243651085756348,0.430622009569378,49.85277880014722,1.7887375782112624,1.6231137283768862,1.291866028708134,1.291866028708134,1.5800515274199485,0.0,1.3581155686418844,0.6293706293706294,0.0,0.0,0.03312476996687523,0.0,5.366212734633788,1.9212366580787634,1.2256164887743835
Lille,Alexsandro Ribeiro,102c9665,BRA,DF,24.0,0.03,0.03,0.03,0.05,0.01,0.05,19.0,0.7,0.13,0.05,0.08,91.2,93.7,95.3,68.9,1.33,0.13,66.7,62.5,25.0,88.2,0.53,0.53,0.34,-0.16,71.9,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,0.8333333333333334,5.933333333333334,0.0,-0.02,-0.02,73.46666666666667,80.56666666666666,1457.2666666666667,21.166666666666668,22.6,45.1,47.333333333333336,6.566666666666666,9.533333333333333,0.03333333333333333,0.02,5.933333333333334,495.23333333333335,0.3,6.366666666666666,0.2,0.06666666666666667,75.53333333333333,5.0,2.1666666666666665,0.1,0.3333333333333333,0.26666666666666666,0.03333333333333333,0.3,0.4,0.0,0.0,0.0,0.0,1.3333333333333333,1.0666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.6333333333333333,0.6,0.43333333333333335,0.03333333333333333,0.6666666666666666,1.0,0.7666666666666667,0.43333333333333335,0.9,1.9666666666666666,4.766666666666667,0.1,90.4,10.0,36.6,50.266666666666666,4.166666666666667,1.2666666666666666,90.4,0.26666666666666666,0.16666666666666666,0.06666666666666667,57.9,302.2,180.63333333333333,0.9333333333333333,0.0,0.7333333333333333,0.3333333333333333,66.06666666666666,0.26666666666666666,1.5333333333333334,1.0,1.56,1.2166666666666666,0.0,0.9333333333333333,1.0666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,5.833333333333333,2.1333333333333333,0.8333333333333334
Montpellier,Benjamin Lecomte,2fa2a875,FRA,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.08,0.09,67.6,99.1,96.7,48.8,0.34,0.0,52.6,46.0,49.6,88.2,-1.7,-0.45,-0.83,0.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,22.533333333333335,33.333333333333336,679.0,3.6333333333333333,3.6666666666666665,8.8,9.1,9.9,20.266666666666666,0.0033333333333333335,-0.0033333333333333335,0.03333333333333333,552.1,0.1,0.8333333333333334,0.03333333333333333,0.0,24.3,8.966666666666667,2.8333333333333335,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.06666666666666667,36.333333333333336,28.533333333333335,35.8,0.5666666666666667,0.0,0.0,36.333333333333336,0.0,0.0,0.0,19.833333333333332,123.6,79.4,0.0,0.0,0.03333333333333333,0.0,17.8,0.0,0.5666666666666667,2.2666666666666666,0.9766666666666667,1.78,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.1666666666666667,0.13333333333333333,0.0
